code,ticker,name,name_jp,market,sector33,sector17,yf_sector,yf_industry,currency,price,book_value_per_share,pbr,market_cap,trailing_pe,forward_pe,roe,trailing_eps,total_revenue,operating_margins,profit_margins,total_cash,total_debt,dividend_yield,fetched_at
5956,5956.T,"Toso Company, Limited",トーソー,スタンダード（内国株式）,金属製品,建設・資材,Consumer Cyclical,"Furnishings, Fixtures & Appliances",JPY,598.0,1719.191,0.347838,5284661248,7.441513,,0.047909997,80.36,23313000448,0.06162,0.030369999,4451999744,2926000128,1.69,2026-04-30
7857,7857.T,"Seki Co., Ltd.",セキ,スタンダード（内国株式）,その他製品,情報通信・サービスその他,Communication Services,Advertising Agencies,JPY,1350.0,3858.653,0.34986302,5623348224,50.241905,,0.0067299996,26.87,11994999808,-0.0026,0.008590001,3312999936,189000000,1.93,2026-04-30
6218,6218.T,ENSHU Limited,エンシュウ,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,573.0,1629.238,0.35169816,3612296960,,,-0.12376001,-248.58,19843000320,0.0497,-0.06703,3311000064,8867000320,1.75,2026-04-30
7414,7414.T,"Onoken Co., Ltd.",小野建,プライム（内国株式）,卸売業,商社・卸売,Industrials,Metal Fabrication,JPY,1394.0,3962.388,0.35180807,34058909696,14.818752,,0.0369,94.07,254475993088,0.02011,0.01377,7198000128,57881001984,4.99,2026-04-30
7261,7261.T,Mazda Motor Corporation,マツダ,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Manufacturers,JPY,1011.5,2873.622,0.35199478,638034116608,19.059732,3.690259,0.00521,53.07,4830973132800,0.024349999,0.00182,1137307942912,870980976640,5.3,2026-04-30
8040,8040.T,"Tokyo Soir Co., Ltd.",東京ソワール,スタンダード（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Manufacturing,JPY,1070.0,3031.009,0.35301775,3702097408,15.611321,,0.02286,68.54,16112000000,-0.02931,0.01465,2058000000,673000000,4.22,2026-04-30
5909,5909.T,Corona Corporation,コロナ,スタンダード（内国株式）,金属製品,建設・資材,Consumer Cyclical,"Furnishings, Fixtures & Appliances",JPY,940.0,2650.827,0.35460633,27490150400,39.00415,,0.009509999,24.1,85336997888,0.07879,0.00858,14668999680,0,2.96,2026-04-30
7425,7425.T,"Hatsuho Shouji Co.,Ltd.",初穂商事,スタンダード（内国株式）,卸売業,商社・卸売,Basic Materials,Steel,JPY,2640.0,7443.765,0.35465923,8711928832,10.460417,,0.0438,252.38,19559999488,0.01795,0.01345,5175000064,2256000000,3.03,2026-04-30
5984,5984.T,Kanefusa Corporation,兼房,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Specialty Industrial Machinery,JPY,769.0,2162.956,0.35553196,10689068032,8.586423,,0.02005,89.56,20842999808,0.08705,0.028499998,7920000000,3147000064,2.33,2026-04-30
2693,2693.T,YKT Corporation,ＹＫＴ,スタンダード（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,244.0,684.404,0.35651457,2832506624,50.72765,,0.00348,4.81,13386000384,0.0154,0.00411,6608999936,3859000064,2.05,2026-04-30
7975,7975.T,"Lihit Lab.,Inc.",リヒトラブ,スタンダード（内国株式）,その他製品,情報通信・サービスその他,Industrials,Business Equipment & Supplies,JPY,1155.0,3235.525,0.35697454,3918903552,58.540295,,0.0062,19.73,9123999744,0.02955,0.0073400005,728000000,282000000,2.17,2026-04-30
6986,6986.T,Futaba Corporation,双葉電子工業,プライム（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,690.0,1932.063,0.3571312,29266673664,104.38729,26.136364,0.0011,6.61,43591000064,-0.03902,-0.00041,35072999424,0,1.42,2026-04-30
5283,5283.T,"Takamisawa Co., Ltd.",高見澤,スタンダード（内国株式）,卸売業,商社・卸売,Basic Materials,Building Materials,JPY,3335.0,9289.817,0.35899523,5509499904,8.824852,,0.041149996,377.91,73959997440,0.02934,0.00841,4737999872,10666999808,2.11,2026-04-30
7021,7021.T,"Nitchitsu Co., Ltd.",ニッチツ,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,2189.0,6093.7,0.35922346,4300623360,34.203125,,0.009190001,64.0,9685000192,0.01407,0.0109399995,2305999872,1199000064,1.57,2026-04-30
8365,8365.T,"The Bank of Toyama, Ltd.",富山銀行,スタンダード（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,2103.0,5842.918,0.35992292,11220167680,10.71374,,0.036849998,196.29,10247999488,0.0573,0.1089,49656999936,14913999872,2.29,2026-04-30
2055,2055.T,"Nichiwa Sangyo Co., Ltd.",日和産業,スタンダード（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,382.0,1060.69,0.36014295,6918704640,22.01729,,0.034649998,17.35,45902999552,0.03445,0.01416,8933999616,3968999936,1.59,2026-04-30
6699,6699.T,"Diamond Electric Holdings Co., Ltd.",ダイヤモンドエレクトリックホールディングス,プライム（内国株式）,電気機器,電機・精密,Consumer Cyclical,Auto Parts,JPY,531.0,1474.244,0.3601846,4550565888,2.378819,,0.108950004,223.22,95475998720,0.02043,0.01321,9194000384,40562999296,4.62,2026-04-30
8364,8364.T,"The Shimizu Bank, Ltd.",清水銀行,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,2495.0,6909.488,0.36109766,28182978560,13.233968,,0.03196,188.53,27864000512,0.15396,0.08757,232150007808,106276003840,2.34,2026-04-30
7531,7531.T,Seiwa Chuo Holdings Corporation,清和中央ホールディングス,スタンダード（内国株式）,卸売業,商社・卸売,Basic Materials,Steel,JPY,1471.0,4061.318,0.36219767,5786753536,16.62147,,0.02179,88.5,50026000384,0.02533,0.00696,3124000000,270000000,1.35,2026-04-30
5970,5970.T,G-Tekt Corporation,ジーテクト,プライム（内国株式）,金属製品,建設・資材,Consumer Cyclical,Auto Parts,JPY,1811.0,4999.231,0.36225572,77533601792,6.397937,6.502693,0.04644,283.06,318976000000,0.03726,0.0,46647001088,60352000000,4.93,2026-04-30
8165,8165.T,"Senshukai Co., Ltd.",千趣会,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Internet Retail,JPY,132.0,364.224,0.36241433,6174453760,1.5671375,,0.25852,84.23,42070999040,0.00075,0.09365,6936999936,306000000,,2026-04-30
3293,3293.T,"AZUMA HOUSE Co., Ltd.",アズマハウス,スタンダード（内国株式）,不動産業,不動産,Real Estate,Real Estate - Development,JPY,773.0,2131.633,0.36263278,6222778368,11.162455,,0.073359996,69.25,13180999680,0.10122,0.07162,3112999936,11171000320,4.53,2026-04-30
8699,8699.T,"HS Holdings Co., Ltd.",ＨＳホールディングス,スタンダード（内国株式）,証券、商品先物取引業,金融（除く銀行）,Financial Services,Capital Markets,JPY,1125.0,3091.137,0.36394376,33858054144,2.4271846,,0.15496999,463.5,50704998400,0.00303,0.27433002,17887000576,2219000064,0.81,2026-04-30
5609,5609.T,Nippon Chuzo K. K.,日本鋳造,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,891.0,2436.553,0.36568055,4295634944,8.338793,,0.02227,106.85,14039000064,0.00936,0.01859,2128999936,4656999936,2.82,2026-04-30
5915,5915.T,Komaihaltec Inc.,駒井ハルテック,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Engineering & Construction,JPY,2673.0,7304.779,0.36592484,12248194048,7.7925487,,0.01597,343.02,33533999104,-0.00611,0.01554,8263000064,13255999488,2.71,2026-04-30
6390,6390.T,"Kato Works Co.,Ltd.",加藤製作所,プライム（内国株式）,機械,機械,Industrials,Farm & Heavy Construction Machinery,JPY,1413.0,3858.585,0.36619642,15760714752,,4.730499,0.09892,-225.92,53418000384,-0.017070001,0.08291,13944999936,40289001472,4.86,2026-04-30
8013,8013.T,"Naigai Co.,Ltd.",ナイガイ,スタンダード（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Retail,JPY,322.0,878.938,0.36635122,2516100352,50.15576,,0.00745,6.42,13356000256,0.06127,0.00374,2980000000,1563000064,,2026-04-30
5660,5660.T,"Kobelco Wire Company, Ltd.",神鋼鋼線工業,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,1520.0,4145.23,0.36668652,8982742016,9.435133,,0.04046,161.1,32977999872,0.02496,0.029260002,2892999936,10801000448,2.91,2026-04-30
4120,4120.T,"Sugai Chemical Industry Co., Ltd.",スガイ化学工業,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,2201.0,5984.726,0.36776954,2875357696,6.1482167,,0.022909999,357.99,6190000128,-0.05949,0.02843,345000000,1796999936,3.18,2026-04-30
4406,4406.T,"New Japan Chemical Co., Ltd.",新日本理化,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,191.0,518.288,0.36852095,7120949248,15.194909,,0.01049,12.57,32245999616,0.011849999,0.00524,5552000000,7849999872,2.06,2026-04-30
7877,7877.T,"Eidai Kako Co.,Ltd.",永大化工,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,2171.0,5885.767,0.36885592,2670516736,9.580759,,0.04354,226.6,9084999680,0.06571,0.03423,2119000064,975000000,3.56,2026-04-30
9835,9835.T,"Juntendo Co.,Ltd.",ジュンテンドー,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Home Improvement Retail,JPY,509.0,1369.129,0.3717692,4127860736,,,0.00885,-44.56,48066678784,0.0345,0.0020299999,956000000,10385999872,1.96,2026-04-30
1897,1897.T,"The Kaneshita Construction Co.,Ltd.",金下建設,スタンダード（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,3440.0,9241.119,0.37224928,7241364992,30.76923,,0.01263,111.8,8837000192,0.031089999,0.02671,9525000192,5000000,1.45,2026-04-30
7442,7442.T,"Nakayamafuku Co.,Ltd.",中山福,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Cyclical,Specialty Retail,JPY,441.0,1184.428,0.37233162,8560160256,11.520376,,0.02303,38.28,41963999232,0.01131,0.012460001,4591000064,2463000064,2.26,2026-04-30
6138,6138.T,"Dijet Industrial Co., Ltd.",ダイジェット工業,スタンダード（内国株式）,機械,機械,Industrials,Metal Fabrication,JPY,1078.0,2893.791,0.37252173,3203314688,8.906882,,0.07388,121.03,9043999744,0.051,0.06701,1726000000,5206000128,3.73,2026-04-30
6964,6964.T,"Sanko Co., Ltd.",サンコー,スタンダード（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,681.0,1820.859,0.3739993,6042706432,11.480108,,0.03006,59.32,18218999808,0.05548,0.02629,5098999808,0,2.89,2026-04-30
8917,8917.T,"First Juken Co., Ltd.",ファースト住建,スタンダード（内国株式）,不動産業,不動産,Consumer Cyclical,Residential Construction,JPY,1105.0,2929.224,0.377233,15374509056,10.765783,,0.085710004,102.64,39623999488,0.08201,0.06289,13107000320,9676000256,3.83,2026-04-30
1443,1443.T,"Giken Holdings Co., Ltd.",技研ホールディングス,スタンダード（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,287.0,760.498,0.3773843,4659250176,7.7483797,,0.05262,37.04,4957000192,0.16655001,0.12366,1655000064,2940000000,0.38,2026-04-30
4625,4625.T,"Atomix Co.,Ltd.",アトミクス,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,752.0,1982.617,0.37929666,4001959680,11.076742,,0.032449998,67.89,12421000192,0.03221,0.027209999,3014000128,200000000,2.62,2026-04-30
3109,3109.T,Shikibo Ltd.,シキボウ,プライム（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Textile Manufacturing,JPY,1061.0,2795.769,0.37950203,13469663232,14.112796,6.326774,0.0422,75.18,40466001920,0.01812,0.03665,6332000256,29930999808,4.67,2026-04-30
3238,3238.T,"Central General Development Co., Ltd.",セントラル総合開発,スタンダード（内国株式）,不動産業,不動産,Real Estate,Real Estate Services,JPY,358.0,942.26,0.3799376,3441855744,6.2751975,,0.08144,57.05,40020000768,-0.02938,0.01784,1286000000,35318001664,0.84,2026-04-30
9885,9885.T,"Charle Co.,Ltd.",シャルレ,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Cyclical,Apparel Manufacturing,JPY,344.0,903.414,0.3807778,5130708992,,,-0.23035999,-69.41,12702999552,0.0069199996,-0.28403,6382000128,1092000000,2.31,2026-04-30
9511,9511.T,"The Okinawa Electric Power Company, Incorporated",沖縄電力,プライム（内国株式）,電気・ガス業,電力・ガス,Utilities,Utilities - Renewable,JPY,935.0,2446.768,0.38213676,50784899072,8.463837,7.4680514,0.04932,110.47,225539997696,0.10446999,0.027780002,21661999104,321304002560,2.94,2026-04-30
8349,8349.T,"The Tohoku Bank, Ltd.",東北銀行,スタンダード（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,1439.0,3763.633,0.38234332,13614446592,15.461481,,0.042969998,93.07,14312999936,0.119449995,0.10976,79010996224,56922001408,3.37,2026-04-30
9017,9017.T,"Niigata Kotsu Co., Ltd.",新潟交通,スタンダード（内国株式）,陸運業,運輸・物流,Industrials,Railroads,JPY,1987.0,5188.779,0.38294175,7632029184,6.738563,,0.05673,294.87,20266000384,0.113809995,0.054429997,2955000064,25056999424,0.5,2026-04-30
7218,7218.T,"Tanaka Seimitsu Kogyo Co., Ltd.",田中精密工業,スタンダード（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,1028.0,2681.792,0.3833258,9987301376,5.5462637,,0.06445,185.35,41497001984,0.06859,0.04085,10970999808,7248000000,3.06,2026-04-30
5202,5202.T,"Nippon Sheet Glass Company, Limited",日本板硝子,プライム（内国株式）,ガラス・土石製品,建設・資材,Consumer Cyclical,Auto Parts,JPY,479.0,1249.034,0.38349634,49830567936,,8.595012,-0.05298,-175.3,850999967744,0.029949998,-0.01044,45684998144,567477993472,,2026-04-30
6428,6428.T,OIZUMI Corporation,オーイズミ,スタンダード（内国株式）,機械,機械,Communication Services,Electronic Gaming & Multimedia,JPY,327.0,843.692,0.38758218,7355923456,294.5946,,0.02487,1.11,21294999552,0.015420001,0.02202,8291999744,17976000512,3.68,2026-04-30
9060,9060.T,Japan Logistic Systems Corp.,日本ロジテム,スタンダード（内国株式）,陸運業,運輸・物流,Industrials,Trucking,JPY,4450.0,11477.277,0.3877226,6026305536,7.4128366,,0.04765,600.31,70432997376,0.02568,0.010319999,4220999936,22598000640,1.78,2026-04-30
9854,9854.T,"Aigan Co.,Ltd.",愛眼,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,247.0,636.996,0.38775754,4793526784,21.274763,,0.018760001,11.61,15207000064,-0.00548,0.01506,4260000000,0,,2026-04-30
7284,7284.T,"Meiwa Industry Co., Ltd.",盟和産業,スタンダード（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,1299.0,3346.227,0.3881984,4545027072,7.4723887,,0.04502,173.84,23346999296,0.00936,0.02202,3441999872,6110000128,3.78,2026-04-30
5997,5997.T,Kyoritsu Air Tech Inc.,協立エアテック,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Building Products & Equipment,JPY,792.0,2038.487,0.38852343,3821127680,8.284519,,0.048860002,95.6,11923000320,0.07964,0.03858,4147000064,1950000000,2.51,2026-04-30
6664,6664.T,"Optoelectronics Co., Ltd.",オプトエレクトロニクス,スタンダード（内国株式）,電気機器,電機・精密,Technology,Scientific & Technical Instruments,JPY,261.0,669.823,0.38965517,3835990272,,,-0.06533,-36.58,6501000192,-0.111820005,-0.063990004,6064999936,4594999808,,2026-04-30
5852,5852.T,Ahresty Corporation,アーレスティ,プライム（内国株式）,非鉄金属,鉄鋼・非鉄,Industrials,Metal Fabrication,JPY,831.0,2126.368,0.39080724,20725792768,11.057884,6.5125394,0.044310004,75.15,166738001920,0.033239998,0.0136899995,15015000064,42027999232,5.03,2026-04-30
8260,8260.T,"Izutsuya Co., Ltd.",井筒屋,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Department Stores,JPY,430.0,1098.474,0.39145213,4778063360,9.768287,,0.040700004,44.02,21283000320,0.07871,0.02307,2646000128,13045999616,1.64,2026-04-30
7851,7851.T,"Kawase Computer Supplies Co., Ltd.",カワセコンピュータサプライ,スタンダード（内国株式）,その他製品,情報通信・サービスその他,Industrials,Specialty Business Services,JPY,205.0,522.701,0.39219365,961611776,10.296333,,0.03017,19.91,2804999936,-0.0046900003,0.02602,1013000000,300000000,1.47,2026-04-30
6222,6222.T,"Shima Seiki Mfg.,Ltd.",島精機製作所,プライム（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,944.0,2404.441,0.39260685,32028469248,,14.819466,-0.03167,-332.32,34917998592,-0.16324,-0.07452,19481999360,16901000192,2.14,2026-04-30
7464,7464.T,"Saftec Co.,Ltd.",セフテック,スタンダード（内国株式）,卸売業,商社・卸売,Industrials,Security & Protection Services,JPY,1620.0,4121.436,0.39306688,2844933888,12.754901,,0.03042,127.01,10229999616,0.071880005,0.02151,3999000064,3315000064,7.41,2026-04-30
6771,6771.T,"Ikegami Tsushinki Co., Ltd.",池上通信機,スタンダード（内国株式）,電気機器,電機・精密,Technology,Communication Equipment,JPY,785.0,1996.275,0.3932324,5035841536,12.298292,4.5692663,0.054920003,63.83,21368000512,0.0034599998,0.03178,4759000064,8867999744,1.9,2026-04-30
5697,5697.T,"Sanyu Co., Ltd.",サンユウ,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,664.0,1688.166,0.39332625,4013501440,7.1536307,,0.05921,92.82,25353000960,0.03964,0.0224,3265999872,1264999936,3.85,2026-04-30
8089,8089.T,Nice Corporation,ナイス,スタンダード（内国株式）,卸売業,商社・卸売,Industrials,Industrial Distribution,JPY,1933.0,4906.69,0.39395192,22447757312,6.659776,,0.07001,290.25,260876992512,0.022880001,0.01575,24662999040,49251000320,4.63,2026-04-30
2917,2917.T,"Ohmoriya Co.,Ltd.",大森屋,スタンダード（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,920.0,2332.79,0.39437753,4582273536,,,-0.00017000001,-14.72,16472000512,0.04837,-0.000120000004,1778000000,7503000064,1.09,2026-04-30
7267,7267.T,"Honda Motor Co., Ltd.",本田技研工業,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Manufacturers,JPY,1266.5,3202.44,0.3954797,4929916239872,10.146611,5.551416,0.042969998,124.82,21335705124864,0.0287,0.02325,5034553114624,13546810245120,5.41,2026-04-30
